id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews
Hospital #286,New Delhi,Delhi,New Delhi,4057,28.63947669,77.11426047,4.1,281
Hospital #287,New Delhi,Delhi,New Delhi,4057,29.19495568,76.83412485,3.3,39
Hospital #288,New Delhi,Delhi,New Delhi,4057,29.32988065,77.41129021,3.3,5
Hospital #289,New Delhi,Delhi,New Delhi,4057,28.63774829,77.14002662,4.8,6776
Hospital #290,New Delhi,Delhi,New Delhi,4057,28.97681707,77.49425395,3.3,21
Hospital #291,New Delhi,Delhi,New Delhi,4057,28.64557121,77.05981984,4,171
Hospital #292,New Delhi,Delhi,New Delhi,4057,28.59486408,77.24144609,4.9,3385
Hospital #293,New Delhi,Delhi,New Delhi,4057,28.62365638,77.27744266,3.4,177
Hospital #294,New Delhi,Delhi,New Delhi,4057,28.54528843,77.27481256,4.1,358
Hospital #295,New Delhi,Delhi,New Delhi,4057,28.58425225,77.18375753,4.6,314
Hospital #296,New Delhi,Delhi,New Delhi,4057,28.51542596,77.16832702,4.7,1164
Hospital #297,New Delhi,Delhi,New Delhi,4057,28.47220495,77.0794714,3.6,54
Hospital #298,New Delhi,Delhi,New Delhi,4057,28.56905151,76.99399063,2.5,98
Hospital #299,New Delhi,Delhi,New Delhi,4057,28.34086864,76.79205299,3,95
Hospital #300,New Delhi,Delhi,New Delhi,4057,29.2259644,76.87097581,3.1,57
Hospital #301,New Delhi,Delhi,New Delhi,4057,28.31367818,77.02800037,3.4,224
Hospital #302,New Delhi,Delhi,New Delhi,4057,28.78161403,77.15339595,4.5,285
Hospital #303,New Delhi,Delhi,New Delhi,4057,28.78973718,77.52905676,4.2,45
Hospital #304,New Delhi,Delhi,New Delhi,4057,28.62677693,77.08024416,4.9,5204
Hospital #305,New Delhi,Delhi,New Delhi,4057,28.52265448,77.28122411,4.8,5353
Hospital #306,New Delhi,Delhi,New Delhi,4057,28.72325819,77.16832589,4.6,7921
Hospital #307,New Delhi,Delhi,New Delhi,4057,28.76145998,77.11946668,4.3,5843
Hospital #308,New Delhi,Delhi,New Delhi,4057,28.59336617,77.23409031,4.9,2061
Hospital #309,New Delhi,Delhi,New Delhi,4057,28.472798,76.59919571,3.5,74
Hospital #310,New Delhi,Delhi,New Delhi,4057,28.47746203,77.32049023,4.1,501
Hospital #311,New Delhi,Delhi,New Delhi,4057,28.62730748,77.0581226,4.7,21848
Hospital #312,New Delhi,Delhi,New Delhi,4057,28.42860516,77.25728112,3.3,110
Hospital #313,New Delhi,Delhi,New Delhi,4057,28.2654341,76.81522585,3.7,31
Hospital #314,New Delhi,Delhi,New Delhi,4057,28.67536647,77.16514833,4.5,1696
Hospital #315,New Delhi,Delhi,New Delhi,4057,28.5821145,77.0542896,4,2376
Hospital #316,New Delhi,Delhi,New Delhi,4057,28.6222346,77.20211482,4.6,1184
Hospital #317,New Delhi,Delhi,New Delhi,4057,28.7119503,77.08451591,4.8,211
Hospital #318,New Delhi,Delhi,New Delhi,4057,28.59592044,77.20781588,4.6,259
Hospital #319,Goa,Goa,North Goa,471,15.53985501,73.81606169,4.6,3821
Hospital #320,Goa,Goa,North Goa,471,15.48693677,73.80885361,4.6,1891
Hospital #321,Goa,Goa,North Goa,471,15.24990926,73.94388726,3.5,96
Hospital #322,Goa,Goa,North Goa,471,15.45545737,73.87004636,3.3,263
Hospital #323,Panaji,Goa,North Goa,471,15.49807346,73.86839452,3.3,97
Hospital #324,Ahmedabad,Gujarat,Ahmedabad,890,23.07964911,72.55007929,4.9,14308
Hospital #325,Ahmedabad,Gujarat,Ahmedabad,890,23.07440401,72.53651731,4.7,809
Hospital #326,Ahmedabad,Gujarat,Ahmedabad,890,23.06485925,72.43963495,3.7,118
Hospital #327,Ahmedabad,Gujarat,Ahmedabad,890,23.07592755,72.55833076,4.9,2185
Hospital #328,Ahmedabad,Gujarat,Ahmedabad,890,23.02587415,72.48533697,4.8,643
Hospital #329,Ahmedabad,Gujarat,Ahmedabad,890,23.32095295,72.74206834,4,6
Hospital #330,Ahmedabad,Gujarat,Ahmedabad,890,23.08222989,72.52920773,4,786
Hospital #331,Ahmedabad,Gujarat,Ahmedabad,890,23.03601288,72.55198501,4.6,2140
Hospital #332,Ahmedabad,Gujarat,Ahmedabad,890,22.96398126,72.55428024,4.5,86
Hospital #333,Ahmedabad,Gujarat,Ahmedabad,890,22.89786826,72.58529089,4,34
Hospital #334,Ahmedabad,Gujarat,Ahmedabad,890,22.92475841,72.77391287,3.5,15
Hospital #335,Ahmedabad,Gujarat,Ahmedabad,890,23.006124,72.5545475,3.3,36
Hospital #336,Ahmedabad,Gujarat,Ahmedabad,890,23.0218974,72.48658008,4.3,37
Hospital #337,Ahmedabad,Gujarat,Ahmedabad,890,23.05587605,72.52516662,3.3,152
Hospital #338,Ahmedabad,Gujarat,Ahmedabad,890,22.97066953,72.4130092,2.8,4
Hospital #339,Ahmedabad,Gujarat,Ahmedabad,890,22.98568415,72.36540708,3.4,131
Hospital #340,Ahmedabad,Gujarat,Ahmedabad,890,23.03287987,72.46162604,4.9,421
Hospital #341,Ahmedabad,Gujarat,Ahmedabad,890,22.85586504,72.4906425,3.2,23
Hospital #342,Ahmedabad,Gujarat,Ahmedabad,890,22.98248669,72.56308605,4,170
Hospital #343,Ahmedabad,Gujarat,Ahmedabad,890,23.0255589,72.55572353,4,929
Hospital #344,Ahmedabad,Gujarat,Ahmedabad,890,23.0612021,72.52081907,4.7,15476
Hospital #345,Ahmedabad,Gujarat,Ahmedabad,890,22.89193571,72.61199264,3.4,8
Hospital #346,Ahmedabad,Gujarat,Ahmedabad,890,23.04420662,72.62180359,4.9,338
Hospital #347,Ahmedabad,Gujarat,Ahmedabad,890,23.00357348,72.56592027,4.1,74
Hospital #348,Ahmedabad,Gujarat,Ahmedabad,890,23.05639883,72.55054921,4.8,994
Hospital #349,Ahmedabad,Gujarat,Ahmedabad,890,23.06046277,72.62004661,4.8,2422
Hospital #350,Ahmedabad,Gujarat,Ahmedabad,890,22.97955205,72.54023328,4.3,979
Hospital #351,Ahmedabad,Gujarat,Ahmedabad,890,23.00193411,72.55930427,4.8,92
Hospital #352,Ahmedabad,Gujarat,Ahmedabad,890,23.0468725,72.5726605,4.8,4666
Hospital #353,Ahmedabad,Gujarat,Ahmedabad,890,23.04668282,72.59839866,4.4,114
Hospital #354,Ahmedabad,Gujarat,Ahmedabad,890,23.05010551,72.50417956,4.6,1182
Hospital #355,Ahmedabad,Gujarat,Ahmedabad,890,23.08334062,72.55540753,4.2,201
Hospital #356,Ahmedabad,Gujarat,Ahmedabad,890,23.07748786,72.6293986,4.2,201
Hospital #357,Ahmedabad,Gujarat,Ahmedabad,890,23.07229323,72.5118927,3.2,212
Hospital #358,Ahmedabad,Gujarat,Ahmedabad,890,23.05199713,72.49207763,4.8,813
Hospital #359,Ahmedabad,Gujarat,Ahmedabad,890,23.02576027,72.48040025,4.5,256
Hospital #360,Ahmedabad,Gujarat,Ahmedabad,890,23.08673477,72.5383165,5,1448
Hospital #361,Ahmedabad,Gujarat,Ahmedabad,890,23.05327437,72.50832678,4.8,749
Hospital #362,Ahmedabad,Gujarat,Ahmedabad,890,22.99958494,72.67998106,3.8,9
Hospital #363,Ahmedabad,Gujarat,Ahmedabad,890,22.96225388,72.54433383,4,78
Hospital #364,Ahmedabad,Gujarat,Ahmedabad,890,23.04067881,72.58494495,4.3,165
Hospital #365,Ahmedabad,Gujarat,Ahmedabad,890,23.0248197,72.52681646,4.9,714
Hospital #366,Ahmedabad,Gujarat,Ahmedabad,890,23.07841002,72.58514868,3.2,511
Hospital #367,Ahmedabad,Gujarat,Ahmedabad,890,23.07987344,72.57922056,4,24
Hospital #368,Ahmedabad,Gujarat,Ahmedabad,890,23.07050279,72.54618677,4.5,128
Hospital #369,Ahmedabad,Gujarat,Ahmedabad,890,23.00880907,72.62193384,4.7,304
Hospital #370,Ahmedabad,Gujarat,Ahmedabad,890,23.07558113,72.49522986,4.8,150
Hospital #371,Ahmedabad,Gujarat,Ahmedabad,890,23.03948068,72.60184038,4.5,3346
Hospital #372,Ahmedabad,Gujarat,Ahmedabad,890,23.02998687,72.56002296,4.8,8249
Hospital #373,Ahmedabad,Gujarat,Ahmedabad,890,23.02242152,72.67497844,4.6,151
Hospital #374,Ahmedabad,Gujarat,Ahmedabad,890,23.04874968,72.53829912,4.7,2015
Hospital #375,Ahmedabad,Gujarat,Ahmedabad,890,23.01927728,72.43361042,4.7,24
Hospital #376,Ahmedabad,Gujarat,Ahmedabad,890,23.07882647,72.48964332,4.1,229
Hospital #377,Ahmedabad,Gujarat,Ahmedabad,890,23.07410848,72.57340055,4.1,9
Hospital #378,Ahmedabad,Gujarat,Ahmedabad,890,23.12303203,72.62980797,4.1,229
Hospital #379,Ahmedabad,Gujarat,Ahmedabad,890,23.13412815,72.66715883,3.5,25
Hospital #380,Ahmedabad,Gujarat,Ahmedabad,890,23.11386351,72.65328378,3.7,146
Hospital #381,Ahmedabad,Gujarat,Ahmedabad,890,23.09215636,72.56510291,4.6,288
Hospital #382,Ahmedabad,Gujarat,Ahmedabad,890,23.14845699,72.55336244,4.4,175
Hospital #383,Ahmedabad,Gujarat,Ahmedabad,890,23.04370624,72.52996008,3.2,7
Hospital #384,Ahmedabad,Gujarat,Ahmedabad,890,23.15465904,72.57747761,4.5,1898
Hospital #385,Ahmedabad,Gujarat,Ahmedabad,890,23.38316203,72.57670768,4.1,17
Hospital #386,Ahmedabad,Gujarat,Ahmedabad,890,23.13000742,72.4907694,4.9,22428
Hospital #387,Ahmedabad,Gujarat,Ahmedabad,890,22.89424555,72.5297726,5,4
Hospital #388,Ahmedabad,Gujarat,Ahmedabad,890,23.06837027,72.52163853,4.7,212
Hospital #389,Ahmedabad,Gujarat,Ahmedabad,890,22.96836825,72.56155068,3.1,106
Hospital #390,Ahmedabad,Gujarat,Ahmedabad,890,23.00978118,72.60215855,4.8,4021
Hospital #391,Ahmedabad,Gujarat,Ahmedabad,890,23.04484247,72.51583114,4.7,9955
Hospital #392,Ahmedabad,Gujarat,Ahmedabad,890,23.00164926,72.60450709,4.9,222
Hospital #393,Ahmedabad,Gujarat,Ahmedabad,890,23.24081515,72.26233004,3.1,25
Hospital #394,Ahmedabad,Gujarat,Ahmedabad,890,23.03473408,72.83735168,5,1
Hospital #395,Ahmedabad,Gujarat,Ahmedabad,890,23.04943593,72.64962732,4.8,859
Hospital #396,Ahmedabad,Gujarat,Ahmedabad,890,21.72661837,72.98556017,4.1,229
Hospital #397,Ahmedabad,Gujarat,Ahmedabad,890,21.73096726,72.98631756,3.9,533
Hospital #398,Bharuch,Gujarat,Bharuch,238,21.71446795,72.97564769,4.6,602
Hospital #399,Gandhi Nagar,Gujarat,Gandhinagar,660,23.25915788,72.57183445,4,60
Hospital #400,Gandhi Nagar,Gujarat,Gandhinagar,660,23.26418337,72.66410617,4.7,1394
Hospital #401,Gandhi Nagar,Gujarat,Gandhinagar,660,23.09055657,72.62309861,4.1,152
Hospital #402,Himmatnagar,Gujarat,Sabarkantha,328,23.6030625,72.9537429,4.6,33
Hospital #403,Rajkot,Gujarat,Rajkot,282,22.24762959,70.7968561,3.2,81
Hospital #404,Rajkot,Gujarat,Rajkot,282,22.30884426,70.74075271,3.9,131
Hospital #405,Surat,Gujarat,Surat,953,21.14560246,72.80147209,4.1,229
Hospital #406,Surat,Gujarat,Surat,953,21.1687628,72.78298358,4.9,175
Hospital #407,Surat,Gujarat,Surat,953,21.19243687,72.7987907,4.4,1059
Hospital #408,Surat,Gujarat,Surat,953,21.22300952,72.8199493,4.8,28618
Hospital #409,Surat,Gujarat,Surat,953,21.17681195,72.81839639,4.2,1071
Hospital #410,Vadodara,Gujarat,Vadodara,467,22.37235888,73.27383095,4,72
Hospital #411,Vadodara,Gujarat,Vadodara,467,22.36709082,73.19430412,3.8,18
Hospital #412,Vadodara,Gujarat,Vadodara,467,22.31054695,73.21034683,3.4,36
Hospital #413,Vadodara,Gujarat,Vadodara,467,22.31911983,73.17936043,4.2,45
Hospital #414,Vadodara,Gujarat,Vadodara,467,22.2997691,73.13628229,4.8,327
Hospital #415,Vadodara,Gujarat,Vadodara,467,22.30695177,73.20279007,4.5,351
Hospital #416,Vadodara,Gujarat,Vadodara,467,22.21797815,73.18034347,4.2,416
Hospital #417,Vadodara,Gujarat,Vadodara,467,22.31116337,73.15645198,2.2,7
Hospital #418,Vadodara,Gujarat,Vadodara,467,22.26841008,73.22167953,4,70
Hospital #419,Vadodara,Gujarat,Vadodara,467,22.3294759,73.19028441,4.1,229
Hospital #420,Vadodara,Gujarat,Vadodara,467,22.3535314,73.1903523,4.4,269
Hospital #421,Vadodara,Gujarat,Vadodara,467,22.28270938,73.13913602,4.3,73
Hospital #422,Vadodara,Gujarat,Vadodara,467,22.3413198,73.16486046,4.3,860
Hospital #423,Vadodara,Gujarat,Vadodara,467,22.38588361,73.3380193,3.4,5
Hospital #424,Vadodara,Gujarat,Vadodara,467,22.29229684,73.19423447,4.7,167
Hospital #425,Vadodara,Gujarat,Vadodara,467,22.31574162,73.1442372,4.6,224
Hospital #426,Vadodara,Gujarat,Vadodara,467,22.29458251,73.13476557,4.4,245
Hospital #427,Vadodara,Gujarat,Vadodara,467,22.29056238,73.22465254,4.1,229
Hospital #428,Vadodara,Gujarat,Vadodara,467,22.29710667,73.20038621,4.4,70
Hospital #429,Vadodara,Gujarat,Vadodara,467,22.32204283,73.16905442,4.9,103
Hospital #430,Vadodara,Gujarat,Vadodara,467,22.3055714,73.17657589,4.6,116
Hospital #431,Vadodara,Gujarat,Vadodara,467,22.28883784,73.23189851,4.1,229
Hospital #432,Vadodara,Gujarat,Vadodara,467,22.31177552,73.1965666,4.5,99
Hospital #433,Vadodara,Gujarat,Vadodara,467,22.34352925,73.17049092,4.1,229
Hospital #434,Vadodara,Gujarat,Vadodara,467,22.39757078,73.27445579,3.8,69
Hospital #435,Vadodara,Gujarat,Vadodara,467,22.3203457,73.1893214,4.9,3083
Hospital #436,Vadodara,Gujarat,Vadodara,467,22.28508381,73.16098014,4.8,2704
Hospital #437,Vadodara,Gujarat,Vadodara,467,22.27513723,73.13103485,4.9,1747
Hospital #438,Vapi,Gujarat,Valsad,561,20.3778125,72.9296179,3.4,96
Hospital #439,Ambala,Haryana,Ambala,722,30.37088834,76.77739944,4.5,251
Hospital #440,Ambala,Haryana,Ambala,722,30.62513188,76.75820759,3.2,87
Hospital #441,Ambala,Haryana,Ambala,722,30.38110474,76.768184,4.6,586
Hospital #442,Ambala,Haryana,Ambala,722,30.36990813,76.87509721,4.3,235
Hospital #443,Ambala,Haryana,Ambala,722,30.53306893,76.9646814,3.9,194
Hospital #444,Ambala,Haryana,Ambala,722,30.39122531,76.78093843,3.9,98
Hospital #445,Ambala,Haryana,Ambala,722,30.51649306,77.12487632,4.2,46
Hospital #446,Ambala,Haryana,Ambala,722,30.42073522,76.71776483,4.7,4176
Hospital #447,Ambala,Haryana,Ambala,722,30.63354304,76.88404681,4.3,73
Hospital #448,Ambala,Haryana,Ambala,722,30.5016678,77.2577332,2.9,32
Hospital #449,Ambala,Haryana,Ambala,722,30.70974427,76.39733386,4.3,10
Hospital #450,Ambala,Haryana,Ambala,722,30.35867865,76.83452102,3.8,214
Hospital #451,Ambala,Haryana,Ambala,722,30.36954258,76.71997514,4.7,794
Hospital #452,Bahadurgarh,Haryana,Jhajjar,522,28.61980299,77.43070544,2.7,154
Hospital #453,Bahadurgarh,Haryana,Jhajjar,522,29.35158749,77.15777916,4.2,11
Hospital #454,Faridabad,Haryana,Faridabad,2298,28.37246052,77.34629667,4.6,4367
Hospital #455,Faridabad,Haryana,Faridabad,2298,28.30109933,77.39275475,3.2,222
Hospital #456,Faridabad,Haryana,Faridabad,2298,28.32468007,77.22862791,4.3,212
Hospital #457,Faridabad,Haryana,Faridabad,2298,28.33588146,77.44020023,4.1,229
Hospital #458,Faridabad,Haryana,Faridabad,2298,28.37313867,77.34547719,4.5,5261
Hospital #459,Faridabad,Haryana,Faridabad,2298,28.6425618,77.31716088,3.5,131
Hospital #460,Faridabad,Haryana,Faridabad,2298,28.41931806,77.0209822,3.3,83
Hospital #461,Faridabad,Haryana,Faridabad,2298,28.39734746,77.24962618,4.7,5908
Hospital #462,Faridabad,Haryana,Faridabad,2298,28.38987289,77.35058166,4.1,229
Hospital #463,Faridabad,Haryana,Faridabad,2298,28.40749922,77.29528862,4.2,215
Hospital #464,Faridabad,Haryana,Faridabad,2298,28.72556728,77.46062326,3.8,71
Hospital #465,Faridabad,Haryana,Faridabad,2298,28.02435665,77.32902653,3.3,95
Hospital #466,Faridabad,Haryana,Faridabad,2298,28.36770309,77.26912392,4.8,1197
Hospital #467,Faridabad,Haryana,Faridabad,2298,28.02515736,77.06191313,3.4,28
Hospital #468,Faridabad,Haryana,Faridabad,2298,28.323691,77.27299374,4.6,155
Hospital #469,Faridabad,Haryana,Faridabad,2298,28.34447641,77.37968422,4.1,229
Hospital #470,Faridabad,Haryana,Faridabad,2298,28.27774777,77.26937061,3.6,165
Hospital #471,Faridabad,Haryana,Faridabad,2298,28.28778837,77.13820322,4.1,56
Hospital #472,Faridabad,Haryana,Faridabad,2298,28.47031347,77.13313637,4,59
Hospital #473,Faridabad,Haryana,Faridabad,2298,28.32541756,77.2781234,3.5,255
Hospital #474,Faridabad,Haryana,Faridabad,2298,28.40835673,77.32140292,3.4,353
Hospital #475,Faridabad,Haryana,Faridabad,2298,28.46867939,77.26967418,4.3,93
Hospital #476,Faridabad,Haryana,Faridabad,2298,28.50215117,76.96323799,5,1
Hospital #477,Faridabad,Haryana,Faridabad,2298,28.39034922,77.28081808,4.1,229
Hospital #478,Faridabad,Haryana,Faridabad,2298,28.42421566,77.27910326,4.1,140
Hospital #479,Faridabad,Haryana,Faridabad,2298,28.03808031,76.97752444,3.9,19
Hospital #480,Faridabad,Haryana,Faridabad,2298,28.34987648,77.34754027,4.8,3839
Hospital #481,Faridabad,Haryana,Faridabad,2298,28.68853514,77.41388825,3.4,110
Hospital #482,Faridabad,Haryana,Faridabad,2298,28.37215044,77.2465642,4.6,2308
Hospital #483,Faridabad,Haryana,Faridabad,2298,28.39062611,77.17371681,4.6,128
Hospital #484,Faridabad,Haryana,Faridabad,2298,28.50621205,77.1586505,3.9,21
Hospital #485,Faridabad,Haryana,Faridabad,2298,28.43216217,77.33970846,4.1,229
Hospital #486,Faridabad,Haryana,Faridabad,2298,28.5045885,77.85295611,3.8,9
Hospital #487,Faridabad,Haryana,Faridabad,2298,28.47516125,77.33104743,3.8,25
Hospital #488,Faridabad,Haryana,Faridabad,2298,28.47662066,77.30931602,4.1,539
Hospital #489,Faridabad,Haryana,Faridabad,2298,28.38464257,77.33451343,4.1,98
Hospital #490,Faridabad,Haryana,Faridabad,2298,28.47178546,77.37914565,3.1,264
Hospital #491,Fatehabad,Haryana,Fatehabad,371,29.5159375,75.4456179,4.2,14
Hospital #492,Gurgaon,Haryana,Gurugram,1241,28.40308667,77.0862562,4.5,4043
Hospital #493,Gurgaon,Haryana,Gurugram,1241,28.50259836,77.10397666,4.7,1727
Hospital #494,Gurgaon,Haryana,Gurugram,1241,28.37823655,76.97702395,3.4,380
Hospital #495,Gurgaon,Haryana,Gurugram,1241,28.04951363,77.11108746,3.5,59
Hospital #496,Gurgaon,Haryana,Gurugram,1241,28.54366285,77.1137702,3.6,679
Hospital #497,Gurgaon,Haryana,Gurugram,1241,28.41162074,76.92515536,4.1,520
Hospital #498,Gurgaon,Haryana,Gurugram,1241,28.39463875,76.98631391,4.2,288
Hospital #499,Gurgaon,Haryana,Gurugram,1241,28.43121431,77.06886169,4.8,13800
Hospital #500,Gurgaon,Haryana,Gurugram,1241,28.76917997,77.20082721,3.1,207
Hospital #501,Gurgaon,Haryana,Gurugram,1241,28.56457441,77.1248936,4.1,405
Hospital #502,Gurgaon,Haryana,Gurugram,1241,28.46450754,77.25668637,4.3,76
Hospital #503,Gurgaon,Haryana,Gurugram,1241,28.29230912,77.1828956,3.8,49
Hospital #504,Gurgaon,Haryana,Gurugram,1241,28.70155776,76.86199579,3.3,205
Hospital #505,Gurgaon,Haryana,Gurugram,1241,28.93577535,76.66581257,3.5,24
Hospital #506,Gurgaon,Haryana,Gurugram,1241,28.44403111,76.97283552,4.2,331
Hospital #507,Gurgaon,Haryana,Gurugram,1241,28.56146538,77.03185817,4,262
Hospital #508,Gurgaon,Haryana,Gurugram,1241,28.37750368,77.04422832,4.5,63
Hospital #509,Gurgaon,Haryana,Gurugram,1241,28.40489035,76.88977542,4.5,498
Hospital #510,Gurgaon,Haryana,Gurugram,1241,29.767456,76.92441551,4.2,201
Hospital #511,Gurgaon,Haryana,Gurugram,1241,29.71158302,77.02196447,4.2,201
Hospital #512,Gurgaon,Haryana,Gurugram,1241,29.54436219,77.08033143,4.1,229
Hospital #513,Hisar,Haryana,Hisar,438,29.70265601,76.98406754,4,262
Hospital #514,Karnal,Haryana,Karnal,598,29.69858563,76.99892906,4,262
Hospital #515,Karnal,Haryana,Karnal,598,29.35506582,76.51834202,4.2,13
Hospital #516,Karnal,Haryana,Karnal,598,29.79391205,77.25964828,4.5,34
Hospital #517,Karnal,Haryana,Karnal,598,29.74891807,76.94630485,4.1,229
Hospital #518,Karnal,Haryana,Karnal,598,29.75710278,76.981155,5,2592
Hospital #519,Karnal,Haryana,Karnal,598,29.91950382,76.84443136,4.3,201
Hospital #520,Kurushestra,Haryana,Kurukshetra,630,29.99016311,76.80399163,3.1,42
Hospital #521,Palwal,Haryana,Palwal,761,28.09915252,77.25067577,4.9,5
Hospital #522,Palwal,Haryana,Palwal,761,28.15640185,77.28938717,4.6,184
Hospital #523,Panchkula,Haryana,Panchkula,622,30.74976799,76.86436915,4.6,1191
Hospital #524,Panchkula,Haryana,Panchkula,622,30.68396892,76.86480686,4.1,381
Hospital #525,Panchkula,Haryana,Panchkula,622,30.61689554,76.83623803,4.5,4123
Hospital #526,Panchkula,Haryana,Panchkula,622,30.67982186,76.79290818,4.5,1403
Hospital #527,Panchkula,Haryana,Panchkula,622,30.65819699,76.93885464,4.1,229
Hospital #528,Panchkula,Haryana,Panchkula,622,30.70839442,76.88270974,4.8,7750
Hospital #529,Panipat,Haryana,Panipat,949,29.42937368,76.96169918,4.7,342
Hospital #530,Panipat,Haryana,Panipat,949,29.25372722,76.55822293,2.8,116
Hospital #531,Panipat,Haryana,Panipat,949,29.33533572,77.0034223,4.8,5008
Hospital #532,Panipat,Haryana,Panipat,949,29.36865138,76.88883929,3.6,28
Hospital #533,Rewari,Haryana,Rewari,562,28.3167392,76.58403409,3.6,58
Hospital #534,Rewari,Haryana,Rewari,562,28.23373437,76.67322349,4.5,200
Hospital #535,Rewari,Haryana,Rewari,562,28.08921603,76.52369179,3.6,485
Hospital #536,Rewari,Haryana,Rewari,562,28.26906237,77.19558212,3.9,17
Hospital #537,Rohtak,Haryana,Rohtak,607,28.91347251,76.56825241,4.4,240
Hospital #538,Rohtak,Haryana,Rohtak,607,28.91324985,76.66386757,4.4,1319
Hospital #539,Sirsa,Haryana,Sirsa,303,29.54095833,75.03504039,4.8,1173
Hospital #540,Sirsa,Haryana,Sirsa,303,29.53577616,75.01876677,4.9,421
Hospital #541,Sohna,Haryana,Gurugram,1241,28.21977514,77.22727492,3.9,44
Hospital #542,Sonepat,Haryana,Sonipat,697,29.1461567,76.83925105,3.3,271
Hospital #543,Yamuna Nagar,Haryana,Yamunanagar,687,30.13922041,77.29068774,4.3,860
Hospital #544,Yamuna Nagar,Haryana,Yamunanagar,687,30.07755055,77.27305488,2.9,69
Hospital #545,Bilaspur,Himachal Pradesh,Bilaspur,327,31.9077643,76.24205797,3.9,7
Hospital #545,Bilaspur,Himachal Pradesh,Bilaspur,460,31.9077643,76.24205797,3.9,7
Hospital #546,Bilaspur,Himachal Pradesh,Bilaspur,327,31.85335749,76.26593815,3,166
Hospital #546,Bilaspur,Himachal Pradesh,Bilaspur,460,31.85335749,76.26593815,3,166
Hospital #547,Kangra,Himachal Pradesh,Kangra,263,31.88362363,76.31167453,4.6,357
Hospital #548,Mandi,Himachal Pradesh,Mandi,253,31.71668149,76.91376023,4.1,229
Hospital #549,Mandi,Himachal Pradesh,Mandi,253,31.71415615,76.9058813,3.6,48
Hospital #550,Mandi,Himachal Pradesh,Mandi,253,31.5815511,76.96837642,4.7,9
Hospital #551,Solan,Himachal Pradesh,Solan,298,31.09281679,76.86623217,4,77
Hospital #552,Solan,Himachal Pradesh,Solan,298,30.89581329,76.70918472,4.2,201
Hospital #553,Solan,Himachal Pradesh,Solan,298,30.69996404,76.62377918,3.7,66
Hospital #554,Jammu,Jammu Kashmir,Jammu,596,32.74675087,74.91541126,3.9,254
Hospital #555,Jammu,Jammu Kashmir,Jammu,596,32.7156371,74.88537918,4.3,500
Hospital #556,Jammu,Jammu Kashmir,Jammu,596,32.71019674,74.93930217,3,75
Hospital #557,Jammu,Jammu Kashmir,Jammu,596,32.78505164,74.84160699,3.7,384
Hospital #558,Srinagar,Jammu Kashmir,Srinagar,703,34.09055863,74.77971997,4.8,8032
Hospital #559,Srinagar,Jammu Kashmir,Srinagar,703,34.05452626,74.85378219,3.1,231
Hospital #560,Srinagar,Jammu Kashmir,Srinagar,703,32.9517583,74.93748468,4.7,11630
Hospital #561,Bokaro,Jharkhand,Bokaro,716,23.6465221,86.18142415,2.9,73
Hospital #562,Bokaro,Jharkhand,Bokaro,716,23.52330301,86.19756226,2.4,11
Hospital #563,Bokaro,Jharkhand,Bokaro,716,23.62841596,86.03082293,3.5,16
Hospital #564,Bokaro,Jharkhand,Bokaro,716,23.66901722,86.14300351,2.8,261
Hospital #565,Bokaro,Jharkhand,Bokaro,716,23.68132961,86.143207,4.2,92
Hospital #566,Bokaro,Jharkhand,Bokaro,716,23.78751559,86.29837068,3.6,7
Hospital #567,Bokaro,Jharkhand,Bokaro,716,23.89262979,86.27695487,4,7
Hospital #568,Dhanbad,Jharkhand,Dhanbad,1316,23.8423959,86.43551294,3.7,858
Hospital #569,Dhanbad,Jharkhand,Dhanbad,1316,23.80926279,86.42394052,4,1217
